==================================================
Training started at: 2025-02-17 22:47:23
Training Configuration:
Resume from checkpoint: Nonest

Additional steps: 5000
==================================================

[22:47:56] step:    1 | loss:  10.99 | elapsed: 17.1209s | tokens/sec:   119.62 | total_tokens: 2048
[22:47:58] step:   36 | loss:   7.83 | elapsed: 19.0821s | tokens/sec:  3735.65 | total_tokens: 71284
[22:47:58] step:   37 | loss:   7.93 | elapsed: 19.1271s | tokens/sec:  3833.68 | total_tokens: 73327
[22:47:58] step:   38 | loss:   7.74 | elapsed: 19.1777s | tokens/sec:  3928.05 | total_tokens: 75331
[22:47:58] step:   39 | loss:   7.81 | elapsed: 19.2266s | tokens/sec:  4024.58 | total_tokens: 77379
[22:47:58] step:   40 | loss:   7.76 | elapsed: 19.2954s | tokens/sec:  4115.12 | total_tokens: 79403
[22:47:58] step:   41 | loss:   7.89 | elapsed: 19.3423s | tokens/sec:  4210.46 | total_tokens: 81440
[22:47:58] step:   42 | loss:   7.53 | elapsed: 19.3918s | tokens/sec:  4305.32 | total_tokens: 83488
[22:47:58] step:   43 | loss:   7.54 | elapsed: 19.4425s | tokens/sec:  4399.44 | total_tokens: 85536
[22:47:58] step:   44 | loss:   7.88 | elapsed: 19.5109s | tokens/sec:  4488.98 | total_tokens: 87584
[22:47:58] step:   45 | loss:   7.90 | elapsed: 19.5614s | tokens/sec:  4582.09 | total_tokens: 89632
[22:47:58] step:   46 | loss:   7.30 | elapsed: 19.6113s | tokens/sec:  4674.85 | total_tokens: 91680
[22:47:59] step:   47 | loss:   7.47 | elapsed: 19.6623s | tokens/sec:  4766.89 | total_tokens: 93728
[22:47:59] step:   48 | loss:   7.31 | elapsed: 19.7299s | tokens/sec:  4845.55 | total_tokens: 95602
[22:47:59] step:   49 | loss:   8.50 | elapsed: 19.7755s | tokens/sec:  4931.67 | total_tokens: 97526
[22:47:59] step:   50 | loss:   7.90 | elapsed: 19.8273s | tokens/sec:  5016.52 | total_tokens: 99464
[22:47:59] step:   51 | loss:   7.74 | elapsed: 19.8780s | tokens/sec:  5105.84 | total_tokens: 101494
[22:47:59] step:   52 | loss:   7.73 | elapsed: 19.9459s | tokens/sec:  5191.14 | total_tokens: 103542
[22:47:59] step:   53 | loss:   8.12 | elapsed: 19.9934s | tokens/sec:  5279.40 | total_tokens: 105553
[22:47:59] step:   54 | loss:   7.99 | elapsed: 20.0527s | tokens/sec:  5365.92 | total_tokens: 107601
[22:47:59] step:   55 | loss:   7.95 | elapsed: 20.1043s | tokens/sec:  5454.00 | total_tokens: 109649
[22:47:59] step:   56 | loss:   7.31 | elapsed: 20.1722s | tokens/sec:  5537.19 | total_tokens: 111697
[22:47:59] step:   57 | loss:   7.85 | elapsed: 20.2187s | tokens/sec:  5620.54 | total_tokens: 113640
[22:47:59] step:   58 | loss:   7.78 | elapsed: 20.2690s | tokens/sec:  5701.95 | total_tokens: 115573
[22:47:59] step:   59 | loss:   7.86 | elapsed: 20.3227s | tokens/sec:  5787.66 | total_tokens: 117621
[22:47:59] step:   60 | loss:   7.93 | elapsed: 20.3922s | tokens/sec:  5868.36 | total_tokens: 119669
[22:47:59] step:   61 | loss:   7.60 | elapsed: 20.4411s | tokens/sec:  5954.52 | total_tokens: 121717
[22:47:59] step:   62 | loss:   7.96 | elapsed: 20.4909s | tokens/sec:  6040.00 | total_tokens: 123765
[22:47:59] step:   63 | loss:   8.08 | elapsed: 20.5426s | tokens/sec:  6123.07 | total_tokens: 125784
[22:47:59] step:   64 | loss:   7.73 | elapsed: 20.6095s | tokens/sec:  6196.61 | total_tokens: 127709
[22:48:00] step:   65 | loss:   7.68 | elapsed: 20.6569s | tokens/sec:  6280.70 | total_tokens: 129740
[22:48:00] step:   66 | loss:   7.76 | elapsed: 20.7076s | tokens/sec:  6355.11 | total_tokens: 131599
[22:48:00] step:   67 | loss:   7.79 | elapsed: 20.7612s | tokens/sec:  6437.35 | total_tokens: 133647
[22:48:00] step:   68 | loss:   7.68 | elapsed: 20.8279s | tokens/sec:  6510.13 | total_tokens: 135592
[22:48:00] step:   69 | loss:   7.32 | elapsed: 20.8729s | tokens/sec:  6594.20 | total_tokens: 137640
[22:48:00] step:   70 | loss:   7.95 | elapsed: 20.9255s | tokens/sec:  6675.49 | total_tokens: 139688
[22:48:00] step:   71 | loss:   7.37 | elapsed: 20.9776s | tokens/sec:  6755.79 | total_tokens: 141720
[22:48:00] step:   72 | loss:   7.35 | elapsed: 21.0438s | tokens/sec:  6830.81 | total_tokens: 143746
[22:48:00] step:   73 | loss:   7.14 | elapsed: 21.0915s | tokens/sec:  6905.49 | total_tokens: 145647
[22:48:00] step:   74 | loss:   7.53 | elapsed: 21.1415s | tokens/sec:  6986.03 | total_tokens: 147695
[22:48:00] step:   75 | loss:   7.45 | elapsed: 21.1927s | tokens/sec:  7065.60 | total_tokens: 149739
[22:48:00] step:   76 | loss:   7.59 | elapsed: 21.2621s | tokens/sec:  7138.07 | total_tokens: 151770
[22:48:00] step:   77 | loss:   7.80 | elapsed: 21.3082s | tokens/sec:  7218.71 | total_tokens: 153818
[22:48:00] step:   78 | loss:   7.33 | elapsed: 21.3610s | tokens/sec:  7296.77 | total_tokens: 155866
[22:48:00] step:   79 | loss:   7.47 | elapsed: 21.4106s | tokens/sec:  7374.40 | total_tokens: 157890
[22:48:00] step:   80 | loss:   7.40 | elapsed: 21.4812s | tokens/sec:  7445.04 | total_tokens: 159928
[22:48:00] step:   81 | loss:   7.62 | elapsed: 21.5256s | tokens/sec:  7524.81 | total_tokens: 161976
[22:48:00] step:   82 | loss:   7.50 | elapsed: 21.5733s | tokens/sec:  7583.82 | total_tokens: 163608
[22:48:00] step:   83 | loss:   7.46 | elapsed: 21.6240s | tokens/sec:  7656.69 | total_tokens: 165568
[22:48:01] step:   84 | loss:   7.38 | elapsed: 21.6904s | tokens/sec:  7724.68 | total_tokens: 167551
[22:48:01] step:   85 | loss:   7.87 | elapsed: 21.7372s | tokens/sec:  7802.25 | total_tokens: 169599
[22:48:01] step:   86 | loss:   7.60 | elapsed: 21.7865s | tokens/sec:  7877.85 | total_tokens: 171631
[22:48:01] step:   87 | loss:   7.66 | elapsed: 21.8374s | tokens/sec:  7953.28 | total_tokens: 173679
[22:48:01] step:   88 | loss:   7.45 | elapsed: 21.9036s | tokens/sec:  8022.73 | total_tokens: 175727
[22:48:01] step:   89 | loss:   7.53 | elapsed: 21.9473s | tokens/sec:  8096.89 | total_tokens: 177705
[22:48:01] step:   90 | loss:   7.54 | elapsed: 21.9995s | tokens/sec:  8170.79 | total_tokens: 179753
[22:48:01] step:   91 | loss:   7.64 | elapsed: 22.0480s | tokens/sec:  8242.37 | total_tokens: 181728
[22:48:01] step:   92 | loss:   7.52 | elapsed: 22.1173s | tokens/sec:  8309.14 | total_tokens: 183776
[22:48:01] step:   93 | loss:   7.56 | elapsed: 22.1621s | tokens/sec:  8384.77 | total_tokens: 185824
[22:48:01] step:   94 | loss:   7.70 | elapsed: 22.2105s | tokens/sec:  8458.72 | total_tokens: 187872
[22:48:01] step:   95 | loss:   7.74 | elapsed: 22.2596s | tokens/sec:  8530.97 | total_tokens: 189896
[22:48:01] step:   96 | loss:   7.48 | elapsed: 22.3297s | tokens/sec:  8595.54 | total_tokens: 191936
[22:48:01] step:   97 | loss:   7.70 | elapsed: 22.3882s | tokens/sec:  8657.20 | total_tokens: 193819
[22:48:01] step:   98 | loss:   7.30 | elapsed: 22.4373s | tokens/sec:  8727.82 | total_tokens: 195829
[22:48:01] step:   99 | loss:   7.48 | elapsed: 22.4859s | tokens/sec:  8797.07 | total_tokens: 197810
[22:48:01] step:  100 | loss:   7.79 | elapsed: 22.5524s | tokens/sec:  8861.93 | total_tokens: 199858
[22:48:01] step:  101 | loss:   7.60 | elapsed: 22.6004s | tokens/sec:  8933.73 | total_tokens: 201906
[22:48:01] step:  102 | loss:   7.59 | elapsed: 22.6508s | tokens/sec:  9004.28 | total_tokens: 203954
[22:48:02] step:  103 | loss:   7.58 | elapsed: 22.7023s | tokens/sec:  9069.88 | total_tokens: 205907
[22:48:02] step:  104 | loss:   7.95 | elapsed: 22.7716s | tokens/sec:  9132.20 | total_tokens: 207955
[22:48:02] step:  105 | loss:   7.49 | elapsed: 22.8182s | tokens/sec:  9203.30 | total_tokens: 210003
[22:48:02] step:  106 | loss:   7.28 | elapsed: 22.8668s | tokens/sec:  9273.31 | total_tokens: 212051
[22:48:02] step:  107 | loss:   7.67 | elapsed: 22.9169s | tokens/sec:  9342.39 | total_tokens: 214099
[22:48:02] step:  108 | loss:   7.50 | elapsed: 22.9843s | tokens/sec:  9404.11 | total_tokens: 216147
[22:48:02] step:  109 | loss:   7.38 | elapsed: 23.0306s | tokens/sec:  9474.13 | total_tokens: 218195
[22:48:02] step:  110 | loss:   7.45 | elapsed: 23.0822s | tokens/sec:  9539.07 | total_tokens: 220183
[22:48:02] step:  111 | loss:   7.54 | elapsed: 23.1332s | tokens/sec:  9600.78 | total_tokens: 222097
[22:48:02] step:  112 | loss:   7.58 | elapsed: 23.2011s | tokens/sec:  9660.97 | total_tokens: 224145
[22:48:02] step:  113 | loss:   7.32 | elapsed: 23.2501s | tokens/sec:  9728.68 | total_tokens: 226193
[22:48:02] step:  114 | loss:   7.83 | elapsed: 23.3027s | tokens/sec:  9781.30 | total_tokens: 227931
[22:48:02] step:  115 | loss:   7.78 | elapsed: 23.3589s | tokens/sec:  9845.44 | total_tokens: 229979
[22:48:02] step:  116 | loss:   7.29 | elapsed: 23.4269s | tokens/sec:  9904.28 | total_tokens: 232027
[22:48:02] step:  117 | loss:   7.57 | elapsed: 23.4752s | tokens/sec:  9969.87 | total_tokens: 234045
[22:48:02] step:  118 | loss:   7.28 | elapsed: 23.5240s | tokens/sec: 10028.64 | total_tokens: 235914
[22:48:02] step:  119 | loss:   7.67 | elapsed: 23.5752s | tokens/sec: 10093.73 | total_tokens: 237962
[22:48:02] step:  120 | loss:   7.47 | elapsed: 23.6444s | tokens/sec: 10150.84 | total_tokens: 240010
[22:48:03] step:  121 | loss:   7.52 | elapsed: 23.6889s | tokens/sec: 10217.92 | total_tokens: 242051
[22:48:03] step:  122 | loss:   8.02 | elapsed: 23.7390s | tokens/sec: 10279.24 | total_tokens: 244019
[22:48:03] step:  123 | loss:   7.47 | elapsed: 23.7892s | tokens/sec: 10342.93 | total_tokens: 246050
[22:48:03] step:  124 | loss:   7.55 | elapsed: 23.8577s | tokens/sec: 10399.06 | total_tokens: 248098
[22:48:03] step:  125 | loss:   7.30 | elapsed: 23.9027s | tokens/sec: 10462.96 | total_tokens: 250093
[22:48:03] step:  126 | loss:   7.24 | elapsed: 23.9540s | tokens/sec: 10526.04 | total_tokens: 252141
[22:48:03] step:  127 | loss:   7.81 | elapsed: 24.0053s | tokens/sec: 10584.20 | total_tokens: 254077
[22:48:03] step:  128 | loss:   7.34 | elapsed: 24.0730s | tokens/sec: 10639.52 | total_tokens: 256125
[22:48:03] step:  129 | loss:   7.23 | elapsed: 24.1180s | tokens/sec: 10690.30 | total_tokens: 257829
[22:48:03] step:  130 | loss:   7.66 | elapsed: 24.1671s | tokens/sec: 10750.61 | total_tokens: 259811
[22:48:03] step:  131 | loss:   7.48 | elapsed: 24.2215s | tokens/sec: 10811.02 | total_tokens: 261859
[22:48:03] step:  132 | loss:   7.80 | elapsed: 24.2893s | tokens/sec: 10865.14 | total_tokens: 263907
[22:48:03] step:  133 | loss:   7.54 | elapsed: 24.3384s | tokens/sec: 10925.67 | total_tokens: 265913
[22:48:03] step:  134 | loss:   7.43 | elapsed: 24.3900s | tokens/sec: 10982.43 | total_tokens: 267861
[22:48:03] step:  135 | loss:   7.72 | elapsed: 24.4402s | tokens/sec: 11041.95 | total_tokens: 269867
[22:48:03] step:  136 | loss:   7.46 | elapsed: 24.5072s | tokens/sec: 11095.30 | total_tokens: 271915
[22:48:03] step:  137 | loss:   7.35 | elapsed: 24.5539s | tokens/sec: 11157.63 | total_tokens: 273963
[22:48:03] step:  138 | loss:   7.27 | elapsed: 24.6028s | tokens/sec: 11213.09 | total_tokens: 275874
[22:48:04] step:  139 | loss:   7.59 | elapsed: 24.6540s | tokens/sec: 11272.92 | total_tokens: 277922
[22:48:04] step:  140 | loss:   7.66 | elapsed: 24.7326s | tokens/sec: 11316.24 | total_tokens: 279880
[22:48:04] step:  141 | loss:   7.37 | elapsed: 24.7794s | tokens/sec: 11377.53 | total_tokens: 281928
[22:48:04] step:  142 | loss:   7.36 | elapsed: 24.8275s | tokens/sec: 11437.88 | total_tokens: 283974
[22:48:04] step:  143 | loss:   7.30 | elapsed: 24.8791s | tokens/sec: 11496.48 | total_tokens: 286022
[22:48:04] step:  144 | loss:   7.31 | elapsed: 24.9462s | tokens/sec: 11547.66 | total_tokens: 288070
[22:48:04] step:  145 | loss:   7.70 | elapsed: 24.9928s | tokens/sec: 11608.06 | total_tokens: 290118
[22:48:04] step:  146 | loss:   7.33 | elapsed: 25.0422s | tokens/sec: 11661.09 | total_tokens: 292019
[22:48:04] step:  147 | loss:   7.27 | elapsed: 25.0939s | tokens/sec: 11712.78 | total_tokens: 293920
[22:48:04] step:  148 | loss:   7.08 | elapsed: 25.1612s | tokens/sec: 11749.23 | total_tokens: 295625
[22:48:04] step:  149 | loss:   7.40 | elapsed: 25.2049s | tokens/sec: 11810.11 | total_tokens: 297673
[22:48:04] step:  150 | loss:   7.33 | elapsed: 25.2551s | tokens/sec: 11867.72 | total_tokens: 299721
[22:48:04] step:  151 | loss:   7.45 | elapsed: 25.3068s | tokens/sec: 11924.41 | total_tokens: 301769
[22:48:04] step:  152 | loss:   7.54 | elapsed: 25.3733s | tokens/sec: 11963.56 | total_tokens: 303555
[22:48:04] step:  153 | loss:   7.45 | elapsed: 25.4187s | tokens/sec: 12020.74 | total_tokens: 305552
[22:48:04] step:  154 | loss:   7.50 | elapsed: 25.4693s | tokens/sec: 12077.30 | total_tokens: 307600
[22:48:04] step:  155 | loss:   7.69 | elapsed: 25.5191s | tokens/sec: 12131.84 | total_tokens: 309594
[22:48:04] step:  156 | loss:   7.26 | elapsed: 25.5866s | tokens/sec: 12179.91 | total_tokens: 311642
[22:48:04] step:  157 | loss:   7.46 | elapsed: 25.6319s | tokens/sec: 12238.29 | total_tokens: 313690
[22:48:05] step:  158 | loss:   7.33 | elapsed: 25.6840s | tokens/sec: 12293.16 | total_tokens: 315738
[22:48:05] step:  159 | loss:   7.59 | elapsed: 25.7325s | tokens/sec: 12349.59 | total_tokens: 317786
[22:48:05] step:  160 | loss:   7.59 | elapsed: 25.8001s | tokens/sec: 12396.62 | total_tokens: 319834
[22:48:05] step:  161 | loss:   7.27 | elapsed: 25.8445s | tokens/sec: 12454.54 | total_tokens: 321882
[22:48:05] step:  162 | loss:   7.87 | elapsed: 25.8981s | tokens/sec: 12507.04 | total_tokens: 323909
[22:48:05] step:  163 | loss:   7.07 | elapsed: 25.9495s | tokens/sec: 12555.21 | total_tokens: 325801
[22:48:05] step:  164 | loss:   7.55 | elapsed: 26.0190s | tokens/sec: 12600.39 | total_tokens: 327849
[22:48:05] step:  165 | loss:   7.03 | elapsed: 26.0640s | tokens/sec: 12655.29 | total_tokens: 329848
[22:48:05] step:  166 | loss:   7.52 | elapsed: 26.1144s | tokens/sec: 12703.01 | total_tokens: 331731
[22:48:05] step:  167 | loss:   7.53 | elapsed: 26.1641s | tokens/sec: 12752.49 | total_tokens: 333657
[22:48:05] step:  168 | loss:   7.64 | elapsed: 26.2357s | tokens/sec: 12795.73 | total_tokens: 335705
[22:48:05] step:  169 | loss:   7.51 | elapsed: 26.2825s | tokens/sec: 12848.78 | total_tokens: 337698
[22:48:05] step:  170 | loss:   7.35 | elapsed: 26.3314s | tokens/sec: 12902.02 | total_tokens: 339728
[22:48:05] step:  171 | loss:   7.46 | elapsed: 26.3853s | tokens/sec: 12952.36 | total_tokens: 341752
[22:48:05] step:  172 | loss:   7.06 | elapsed: 26.4521s | tokens/sec: 12993.88 | total_tokens: 343715
[22:48:05] step:  173 | loss:   7.65 | elapsed: 26.5004s | tokens/sec: 13047.46 | total_tokens: 345763
[22:48:05] step:  174 | loss:   7.39 | elapsed: 26.5510s | tokens/sec: 13099.72 | total_tokens: 347811
[22:48:05] step:  175 | loss:   7.67 | elapsed: 26.6038s | tokens/sec: 13150.70 | total_tokens: 349859
[22:48:06] step:  176 | loss:   7.29 | elapsed: 26.6718s | tokens/sec: 13192.48 | total_tokens: 351867
[22:48:06] step:  177 | loss:   7.60 | elapsed: 26.7181s | tokens/sec: 13246.28 | total_tokens: 353915
[22:48:06] step:  178 | loss:   7.46 | elapsed: 26.7689s | tokens/sec: 13297.63 | total_tokens: 355963
[22:48:06] step:  179 | loss:   7.31 | elapsed: 26.8191s | tokens/sec: 13346.02 | total_tokens: 357929
[22:48:06] step:  180 | loss:   7.56 | elapsed: 26.8849s | tokens/sec: 13377.66 | total_tokens: 359657
[22:48:06] step:  181 | loss:   7.25 | elapsed: 26.9305s | tokens/sec: 13428.00 | total_tokens: 361622
[22:48:06] step:  182 | loss:   7.18 | elapsed: 26.9882s | tokens/sec: 13475.15 | total_tokens: 363670
[22:48:06] step:  183 | loss:   7.48 | elapsed: 27.0384s | tokens/sec: 13519.60 | total_tokens: 365549
[22:48:06] step:  184 | loss:   7.45 | elapsed: 27.1078s | tokens/sec: 13560.21 | total_tokens: 367587
[22:48:06] step:  185 | loss:   7.35 | elapsed: 27.1538s | tokens/sec: 13609.84 | total_tokens: 369559
[22:48:06] step:  186 | loss:   7.36 | elapsed: 27.2041s | tokens/sec: 13655.61 | total_tokens: 371488
[22:48:06] step:  187 | loss:   7.23 | elapsed: 27.2562s | tokens/sec: 13700.67 | total_tokens: 373428
[22:48:06] step:  188 | loss:   7.20 | elapsed: 27.3241s | tokens/sec: 13737.94 | total_tokens: 375377
[22:48:06] step:  189 | loss:   7.23 | elapsed: 27.3690s | tokens/sec: 13790.22 | total_tokens: 377425
[22:48:06] step:  190 | loss:   7.47 | elapsed: 27.4201s | tokens/sec: 13839.24 | total_tokens: 379473
[22:48:06] step:  191 | loss:   7.32 | elapsed: 27.4830s | tokens/sec: 13882.05 | total_tokens: 381521
[22:48:06] step:  192 | loss:   7.34 | elapsed: 27.5632s | tokens/sec: 13915.98 | total_tokens: 383569
[22:48:06] step:  193 | loss:   7.20 | elapsed: 27.6084s | tokens/sec: 13967.37 | total_tokens: 385617
[22:48:07] step:  194 | loss:   7.45 | elapsed: 27.6608s | tokens/sec: 14014.98 | total_tokens: 387665
[22:48:07] step:  195 | loss:   7.62 | elapsed: 27.7209s | tokens/sec: 14054.21 | total_tokens: 389595
[22:48:07] step:  196 | loss:   7.32 | elapsed: 27.7959s | tokens/sec: 14089.96 | total_tokens: 391643
[22:48:07] step:  197 | loss:   7.38 | elapsed: 27.8578s | tokens/sec: 14132.18 | total_tokens: 393691
[22:48:07] step:  198 | loss:   7.62 | elapsed: 27.9163s | tokens/sec: 14175.92 | total_tokens: 395739
[22:48:07] step:  199 | loss:   7.41 | elapsed: 27.9672s | tokens/sec: 14223.33 | total_tokens: 397787
[22:48:07] step:  200 | loss:   7.66 | elapsed: 28.0438s | tokens/sec: 14257.52 | total_tokens: 399835
[22:48:07] step:  201 | loss:   7.43 | elapsed: 28.0987s | tokens/sec: 14302.56 | total_tokens: 401883
[22:48:07] step:  202 | loss:   7.28 | elapsed: 28.1573s | tokens/sec: 14345.51 | total_tokens: 403931
[22:48:07] step:  203 | loss:   7.13 | elapsed: 28.2067s | tokens/sec: 14387.46 | total_tokens: 405822
[22:48:07] step:  204 | loss:   7.68 | elapsed: 28.2782s | tokens/sec: 14423.46 | total_tokens: 407870
[22:48:07] step:  205 | loss:   7.40 | elapsed: 28.3231s | tokens/sec: 14469.97 | total_tokens: 409834
[22:48:07] step:  206 | loss:   7.21 | elapsed: 28.3760s | tokens/sec: 14508.95 | total_tokens: 411706
[22:48:07] step:  207 | loss:   7.23 | elapsed: 28.4255s | tokens/sec: 14555.72 | total_tokens: 413754
[22:48:07] step:  208 | loss:   7.43 | elapsed: 28.4962s | tokens/sec: 14591.01 | total_tokens: 415788
[22:48:07] step:  209 | loss:   7.28 | elapsed: 28.5412s | tokens/sec: 14636.41 | total_tokens: 417741
[22:48:07] step:  210 | loss:   6.96 | elapsed: 28.5931s | tokens/sec: 14678.73 | total_tokens: 419710
[22:48:07] step:  211 | loss:   7.34 | elapsed: 28.6430s | tokens/sec: 14712.59 | total_tokens: 421412
[22:48:08] step:  212 | loss:   7.56 | elapsed: 28.7136s | tokens/sec: 14747.69 | total_tokens: 423460
[22:48:08] step:  213 | loss:   7.43 | elapsed: 28.7594s | tokens/sec: 14795.42 | total_tokens: 425508
[22:48:08] step:  214 | loss:   7.05 | elapsed: 28.8087s | tokens/sec: 14838.59 | total_tokens: 427480
[22:48:08] step:  215 | loss:   7.26 | elapsed: 28.8619s | tokens/sec: 14882.19 | total_tokens: 429528
[22:48:08] step:  216 | loss:   7.37 | elapsed: 28.9302s | tokens/sec: 14917.82 | total_tokens: 431576
[22:48:08] step:  217 | loss:   7.38 | elapsed: 28.9762s | tokens/sec: 14957.84 | total_tokens: 433421
[22:48:08] step:  218 | loss:   7.18 | elapsed: 29.0260s | tokens/sec: 15001.66 | total_tokens: 435438
[22:48:08] step:  219 | loss:   7.61 | elapsed: 29.0758s | tokens/sec: 15043.99 | total_tokens: 437416
[22:48:08] step:  220 | loss:   7.17 | elapsed: 29.1454s | tokens/sec: 15078.31 | total_tokens: 439464
[22:48:08] step:  221 | loss:   7.45 | elapsed: 29.2049s | tokens/sec: 15117.76 | total_tokens: 441512
[22:48:08] step:  222 | loss:   7.38 | elapsed: 29.2589s | tokens/sec: 15159.81 | total_tokens: 443560
[22:48:08] step:  223 | loss:   7.20 | elapsed: 29.3110s | tokens/sec: 15202.75 | total_tokens: 445608
[22:48:08] step:  224 | loss:   7.31 | elapsed: 29.3814s | tokens/sec: 15236.04 | total_tokens: 447656
[22:48:08] step:  225 | loss:   7.41 | elapsed: 29.4288s | tokens/sec: 15281.07 | total_tokens: 449704
[22:48:08] step:  226 | loss:   7.22 | elapsed: 29.4795s | tokens/sec: 15320.00 | total_tokens: 451626
[22:48:08] step:  227 | loss:   7.26 | elapsed: 29.5320s | tokens/sec: 15362.10 | total_tokens: 453674
[22:48:08] step:  228 | loss:   7.14 | elapsed: 29.6008s | tokens/sec: 15395.11 | total_tokens: 455708
[22:48:08] step:  229 | loss:   7.33 | elapsed: 29.6452s | tokens/sec: 15439.65 | total_tokens: 457712
[22:48:09] step:  230 | loss:   7.02 | elapsed: 29.6976s | tokens/sec: 15476.87 | total_tokens: 459626
[22:48:09] step:  231 | loss:   7.02 | elapsed: 29.7470s | tokens/sec: 15519.58 | total_tokens: 461661
[22:48:09] step:  232 | loss:   7.49 | elapsed: 29.8152s | tokens/sec: 15545.20 | total_tokens: 463483
[22:48:09] step:  233 | loss:   6.92 | elapsed: 29.8618s | tokens/sec: 15586.32 | total_tokens: 465435
[22:48:09] step:  234 | loss:   7.21 | elapsed: 29.9124s | tokens/sec: 15628.42 | total_tokens: 467483
[22:48:09] step:  235 | loss:   7.15 | elapsed: 29.9627s | tokens/sec: 15667.80 | total_tokens: 469449
[22:48:09] step:  236 | loss:   7.45 | elapsed: 30.0318s | tokens/sec: 15699.90 | total_tokens: 471497
[22:48:09] step:  237 | loss:   7.14 | elapsed: 30.0782s | tokens/sec: 15739.60 | total_tokens: 473419
[22:48:09] step:  238 | loss:   7.29 | elapsed: 30.1281s | tokens/sec: 15779.62 | total_tokens: 475410
